p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
RPS251	1.14601332973362e-54	0.349182089178901	1	0.982	2.11554060668827e-50	5	RPS25
GCSH	1.35061229548637e-54	0.294463203546744	0.317	0.119	2.49323029746784e-50	5	GCSH
RPL281	2.53451220090445e-54	0.361771040617804	1	0.99	4.67870952286961e-50	5	RPL28
RPL341	2.96047059666163e-54	0.393706355909438	1	0.996	5.46502872143737e-50	5	RPL34
ITM2A	4.58759249253854e-54	0.343630890648567	0.277	0.095	8.46869574122614e-50	5	ITM2A
RPL381	2.65321262676734e-53	0.378878907595901	1	0.968	4.89783050901251e-49	5	RPL38
IGFBP71	3.41274651773839e-53	0.359688605473882	0.276	0.099	6.29993007174506e-49	5	IGFBP7
AIF11	2.59524987821072e-52	0.52475189765096	0.665	0.433	4.79083127517698e-48	5	AIF1
DSTN	4.77659877653181e-52	0.366456370012916	0.344	0.14	8.81760134147772e-48	5	DSTN
HSPE1	2.34580398044323e-51	0.488682186336886	0.683	0.429	4.33035414789821e-47	5	HSPE1
FBL	2.70249315768342e-51	0.45540174156418	0.559	0.323	4.98880236908359e-47	5	FBL
FKBP4	7.69511570794277e-51	0.303780203449547	0.289	0.107	1.42051835968624e-46	5	FKBP4
SERPINB11	1.08226508833299e-50	0.660490859888402	0.508	0.291	1.99786135306271e-46	5	SERPINB1
NME1	1.27394901062347e-50	0.458009921828433	0.53	0.286	2.35170987361092e-46	5	NME1
RPL211	7.35207498241337e-50	0.25356561768506	1	1	1.35719304175351e-45	5	RPL21
NACA1	9.31466276193038e-48	0.423395370957127	0.996	0.943	1.71948674585235e-43	5	NACA
SET	2.52513861336988e-47	0.526884494455141	0.857	0.674	4.66140588028079e-43	5	SET
SNHG81	2.53884492006694e-47	0.50093853167333	0.795	0.576	4.68670772244356e-43	5	SNHG8
UQCRH1	2.58493429771043e-47	0.440122606409551	0.854	0.701	4.77178871357345e-43	5	UQCRH
CDK61	3.25260193057783e-47	0.500948295645404	0.586	0.349	6.00430316384667e-43	5	CDK6
RPL13A1	5.32265498308776e-47	0.31179513711636	1	0.998	9.82562109878001e-43	5	RPL13A
EEF21	1.79119985337784e-46	0.42465082757103	0.984	0.881	3.30655492933549e-42	5	EEF2
RPS101	4.51479641506323e-46	0.459449248802232	0.986	0.888	8.33431418220672e-42	5	RPS10
RPL191	5.68520288875849e-46	0.357328304445685	1	0.99	1.04948845326482e-41	5	RPL19
RPL181	1.05848523584613e-45	0.330439522000156	1	0.97	1.95396374537196e-41	5	RPL18
YWHAE	2.89616740713772e-45	0.445366980378104	0.752	0.538	5.34632503357623e-41	5	YWHAE
PPA11	4.13826357908602e-45	0.391369131740338	0.533	0.297	7.63923456699279e-41	5	PPA1
RPL91	8.23834783672965e-45	0.354905906844801	1	0.978	1.52079901066029e-40	5	RPL9
RPS4X2	1.23931067783402e-43	0.389177651336849	1	0.985	2.28776751128161e-39	5	RPS4X
RPL22L1	3.51855089304461e-43	0.443270567434701	0.653	0.421	6.49524494856035e-39	5	RPL22L1
YBX1	3.55198057989045e-43	0.430225016207449	0.986	0.946	6.55695615047776e-39	5	YBX1
ETV6	1.00281887989911e-42	0.276535539339215	0.279	0.111	1.85120365229376e-38	5	ETV6
NPM3	1.1512368575253e-42	0.299994774673388	0.359	0.165	2.1251832389917e-38	5	NPM3
TIMM13	1.14250760947049e-41	0.412118202292702	0.604	0.377	2.10906904708252e-37	5	TIMM13
SLC39A3	5.67231400727147e-41	0.295727817580375	0.307	0.134	1.04710916574231e-36	5	SLC39A3
ENO12	1.26158266488916e-40	0.467139346048222	0.81	0.632	2.32888159938538e-36	5	ENO1
UQCRHL1	3.63107104165856e-40	0.356570800330303	0.382	0.188	6.70295714290171e-36	5	UQCRHL
C1QBP1	1.05474779454963e-38	0.4230317118727	0.706	0.477	1.94706442873861e-34	5	C1QBP
SNRPD1	1.96732026880601e-38	0.394346676994536	0.741	0.536	3.6316732162159e-34	5	SNRPD1
RPS262	2.14124731260429e-38	0.492490987151719	0.975	0.873	3.95274253906752e-34	5	RPS26
NACA2	3.11224402490336e-38	0.455215493854092	0.351	0.169	5.7452024699716e-34	5	NACA2
PAICS	8.93063826606272e-38	0.290781420707188	0.396	0.199	1.64859582391518e-33	5	PAICS
HNRNPA1L2	2.01475291603447e-37	0.401882033274228	0.463	0.261	3.71923388299964e-33	5	HNRNPA1L2
RSL1D11	7.30451864540827e-37	0.348168011925778	0.617	0.393	1.34841414194237e-32	5	RSL1D1
NENF	1.26315525159034e-36	0.295007871468925	0.403	0.209	2.33178459443577e-32	5	NENF
MT-ND51	1.61053856826543e-36	0.523269022185731	0.934	0.856	2.97305419701798e-32	5	MT-ND5
SNHG19	1.14593599078285e-35	0.290082218461526	0.296	0.134	2.11539783898514e-31	5	SNHG19
BZW2	2.85437474877315e-35	0.282116735095968	0.392	0.201	5.26917578623523e-31	5	BZW2
SYNGR1	9.40061773356725e-35	0.330816249639388	0.372	0.189	1.73535403361651e-30	5	SYNGR1
CD34	1.02847310473846e-34	0.279300944112761	0.279	0.124	1.8985613513472e-30	5	CD34
RPL271	1.24974923435845e-34	0.297595953365346	1	0.953	2.30703708662571e-30	5	RPL27
GAPDH2	1.96637413459968e-34	0.381040204169845	1	0.909	3.62992665247102e-30	5	GAPDH
MYC	2.40837285684745e-34	0.517139799084433	0.306	0.147	4.44585629374039e-30	5	MYC
ANP32B2	2.51099793891207e-34	0.373598690514537	0.813	0.649	4.63530219523168e-30	5	ANP32B
MRPS21	6.05022727411503e-34	0.310267024811614	0.481	0.276	1.11687195480164e-29	5	MRPS21
NUCB2	3.29492943769067e-33	0.435623056600707	0.498	0.308	6.08243974197698e-29	5	NUCB2
ATP5G1	4.94088004777748e-33	0.374212314085839	0.586	0.389	9.12086456819723e-29	5	ATP5G1
COX5A1	5.28085439763375e-33	0.377149512953744	0.648	0.45	9.74845721803191e-29	5	COX5A
OSTC	8.89774757559068e-33	0.326409281398317	0.67	0.46	1.64252420245404e-28	5	OSTC
RNF1301	1.49539440494675e-32	0.28397881945042	0.372	0.194	2.7604980715317e-28	5	RNF130
NAP1L1	4.43285680291047e-32	0.397931476693608	0.931	0.799	8.18305365817272e-28	5	NAP1L1
TPI11	9.46238638836353e-32	0.35901615645964	0.802	0.61	1.74675652729191e-27	5	TPI1
CLNS1A	1.44161500786212e-31	0.345731075135911	0.461	0.277	2.66122130451347e-27	5	CLNS1A
CANX1	3.39253656801115e-31	0.315199482276955	0.515	0.317	6.26262250454858e-27	5	CANX
AMD1	1.16627193428512e-30	0.355110819188397	0.542	0.355	2.15293799069032e-26	5	AMD1
RANBP1	2.67244663510566e-30	0.401846284533529	0.702	0.528	4.93333648840505e-26	5	RANBP1
GGCT	5.53466906962525e-30	0.256652271233242	0.389	0.211	1.02169991025282e-25	5	GGCT
ZNF902	6.89607854855933e-30	0.579593372671416	0.542	0.352	1.27301610006405e-25	5	ZNF90
PPA2	8.74409514349906e-30	0.266559287930596	0.369	0.198	1.61415996348993e-25	5	PPA2
PABPC4	1.81695325931353e-29	0.270256419718638	0.365	0.196	3.35409571669277e-25	5	PABPC4
APEX11	2.11989849888845e-29	0.301113597928132	0.679	0.456	3.91333262894808e-25	5	APEX1
H2AFY1	2.17277352846658e-29	0.339659748675885	0.826	0.649	4.0109399335493e-25	5	H2AFY
CDK4	3.45259818544837e-29	0.26807478101127	0.395	0.219	6.37349625033769e-25	5	CDK4
SYPL1	4.4601868224887e-29	0.320658511587859	0.465	0.284	8.23350487431413e-25	5	SYPL1
SERBP1	1.9703049895174e-28	0.369785444607605	0.809	0.667	3.63718301064911e-24	5	SERBP1
NHP2	3.21991041191091e-28	0.337811558092091	0.581	0.392	5.94395462038754e-24	5	NHP2
CD164	1.35761050763458e-27	0.461425024628048	0.678	0.501	2.50614899709343e-23	5	CD164
RPS111	1.39471672903762e-27	0.250910574066178	1	0.977	2.57464708180345e-23	5	RPS11
TSC22D1	2.10090033611086e-27	0.258995521287468	0.321	0.166	3.87826202046064e-23	5	TSC22D1
SRSF6	8.73704284102058e-27	0.338581666143641	0.562	0.374	1.6128581084524e-22	5	SRSF6
SNRPF	1.39655931722792e-26	0.319209605985667	0.648	0.467	2.57804849960275e-22	5	SNRPF
TIPIN	1.76832924441181e-26	0.333946435527327	0.347	0.19	3.2643357851842e-22	5	TIPIN
PPIA	3.01835329608449e-26	0.287700540667042	0.972	0.892	5.57188018457198e-22	5	PPIA
HNRNPH11	5.07841879107217e-26	0.388252172401052	0.694	0.522	9.37476108831922e-22	5	HNRNPH1
SRM	6.06035593375384e-26	0.278694450700301	0.453	0.271	1.11874170537096e-21	5	SRM
ST13	7.70176958192966e-26	0.326029198001698	0.737	0.585	1.42174666482422e-21	5	ST13
LSM71	1.67190194899341e-25	0.311642378587429	0.799	0.639	3.08633099784183e-21	5	LSM7
DUT	2.3134747511713e-25	0.348418951107955	0.71	0.533	4.27067439066221e-21	5	DUT
PRDX31	3.00352140832556e-25	0.271499079864358	0.492	0.313	5.54450051976898e-21	5	PRDX3
RSL24D1	3.57948393598695e-25	0.357183452883153	0.731	0.575	6.60772734583191e-21	5	RSL24D1
RPL391	4.44563124190032e-25	0.286608303969499	1	0.992	8.20663527254799e-21	5	RPL39
NDUFS5	4.88296891330374e-25	0.31497369360231	0.74	0.577	9.0139606139587e-21	5	NDUFS5
FABP5	1.46887187696469e-24	0.352952905088846	0.559	0.376	2.71153748487682e-20	5	FABP5
RPL102	5.004517974315e-24	0.282505060314961	1	0.999	9.23834018058549e-20	5	RPL10
SLC25A31	1.66094983671101e-23	0.310902173474831	0.754	0.611	3.06611339856852e-19	5	SLC25A3
SNRPD21	2.19864356105948e-23	0.294610267290721	0.84	0.693	4.0586960137158e-19	5	SNRPD2
METAP21	2.47909377353649e-23	0.353868661188528	0.56	0.396	4.57640710594835e-19	5	METAP2
C11orf31	1.1954598866596e-22	0.278627709126546	0.709	0.535	2.20681895077361e-18	5	C11orf31
GSTP11	1.66971651347063e-22	0.288418833378616	0.844	0.676	3.08229668386678e-18	5	GSTP1
ESD1	2.73259618161705e-22	0.290336474700053	0.61	0.44	5.04437255126508e-18	5	ESD
SPN	3.68332330457909e-22	0.25248051961449	0.358	0.21	6.79941482025299e-18	5	SPN
TAF1D	4.24107076177055e-22	0.253305407682877	0.489	0.323	7.82901662622843e-18	5	TAF1D
KIAA01012	7.95471269336808e-22	0.408630496503642	0.482	0.314	1.46843996319575e-17	5	KIAA0101
CCNG1	8.04079392262881e-22	0.324528367495698	0.382	0.239	1.48433055811728e-17	5	CCNG1
CCT4	4.04722627056187e-21	0.275699114161097	0.567	0.401	7.47117969545721e-17	5	CCT4
PA2G4	6.0898522287723e-21	0.308982693373216	0.68	0.52	1.12418672143137e-16	5	PA2G4
NAA381	1.0737883822876e-20	0.301811730669351	0.621	0.461	1.98221335370292e-16	5	NAA38
TMEM2581	1.16237532903786e-20	0.258784637179925	0.74	0.588	2.14574485740388e-16	5	TMEM258
EIF4EBP1	2.36581499150449e-20	0.263366670796706	0.38	0.235	4.3672944743173e-16	5	EIF4EBP1
PSMA21	3.64272293672257e-20	0.293001404369765	0.586	0.427	6.72446654118987e-16	5	PSMA2
SRI1	4.98573603046536e-20	0.257714285983911	0.46	0.306	9.20366871223906e-16	5	SRI
VAMP81	6.45375683139654e-20	0.278234783689114	0.61	0.461	1.1913635110758e-15	5	VAMP8
TMEM14C1	1.83358900886869e-19	0.362966245620802	0.414	0.281	3.38480531037161e-15	5	TMEM14C
RAN	3.1006552820067e-19	0.26679848453653	0.82	0.681	5.72380965058437e-15	5	RAN
SNU13	1.74564611721055e-18	0.255587984199677	0.648	0.493	3.22246273237067e-14	5	SNU13
EIF3A	1.79689208352405e-18	0.26794204058686	0.549	0.4	3.3170627861854e-14	5	EIF3A
MSI21	1.95866761854479e-18	0.271827793107724	0.413	0.27	3.61570042383369e-14	5	MSI2
EIF5B	2.32571711514746e-18	0.267385444515046	0.519	0.374	4.29327379456221e-14	5	EIF5B
SSB	3.61669519993611e-18	0.273203542763451	0.56	0.412	6.67641933908206e-14	5	SSB
EIF3L	7.45613006311353e-18	0.27052479594219	0.755	0.636	1.37640160965076e-13	5	EIF3L
CBX3	8.11436668881446e-18	0.303677988473416	0.706	0.581	1.49791209075515e-13	5	CBX3
SNHG251	1.4500311320035e-17	0.264659675773297	0.583	0.428	2.67675746967847e-13	5	SNHG25
HSD17B111	2.12429565927064e-17	0.292158280232387	0.479	0.343	3.92144978701359e-13	5	HSD17B11
PYURF1	2.8944601261579e-17	0.254049342146764	0.655	0.506	5.34317339288748e-13	5	PYURF
UQCRQ1	2.61911831189214e-16	0.280978537471581	0.751	0.648	4.83489240375289e-12	5	UQCRQ
SLIRP	5.6735290745485e-16	0.278804757641963	0.553	0.424	1.04733346716165e-11	5	SLIRP
EIF5A	2.11003618435463e-15	0.343742016943732	0.717	0.618	3.89512679631866e-11	5	EIF5A
POLR2L1	2.23305741643182e-15	0.25341080664617	0.74	0.628	4.12222399073313e-11	5	POLR2L
REXO2	4.62020520833991e-15	0.284321838401821	0.322	0.209	8.52889881459547e-11	5	REXO2
CALR	4.75418533185116e-14	0.286674798937553	0.603	0.474	8.77622612259724e-10	5	CALR
ATF7IP2	5.19447006831832e-14	0.262514545066015	0.352	0.237	9.58899174611562e-10	5	ATF7IP2
ATPIF11	1.99069741862783e-10	0.348813195848232	0.656	0.569	3.67482743478698e-06	5	ATPIF1
SELL2	7.50542598330054e-10	0.251677273709876	0.32	0.226	1.38550163651728e-05	5	SELL
CCL5	0	2.92030133248277	0.576	0.074	0	6	CCL5
KLRB1	0	1.96495988679494	0.387	0.033	0	6	KLRB1
GZMA	0	1.70925986630422	0.461	0.032	0	6	GZMA
CST7	0	1.33175928762735	0.502	0.059	0	6	CST7
CTSW	0	1.24064735140211	0.449	0.049	0	6	CTSW
TRDC	0	1.12291397606251	0.275	0.014	0	6	TRDC
KLRD1	0	1.05789935313591	0.371	0.01	0	6	KLRD1
GZMH	0	0.972405659244715	0.252	0.007	0	6	GZMH
PRF1	0	0.947252234751549	0.299	0.009	0	6	PRF1
TRGC2	3.25326022286108e-268	0.765743053221095	0.271	0.018	6.00551837140155e-264	6	TRGC2
AC092580.4	8.85908070832844e-268	0.59138627882251	0.25	0.015	1.63538629875743e-263	6	AC092580.4
CCL4	3.9622997661357e-229	1.50466164399261	0.514	0.09	7.31440536828649e-225	6	CCL4
HOPX	6.6174997505286e-186	0.840898816254381	0.344	0.047	1.22159045394758e-181	6	HOPX
NKG7	7.30971180586233e-185	2.39146578750532	0.828	0.373	1.34937279936219e-180	6	NKG7
GZMM	2.95619624908122e-182	0.710693270866118	0.385	0.059	5.45713827580394e-178	6	GZMM
GNLY	4.47000036070876e-159	2.90590965421053	0.34	0.057	8.25162066586837e-155	6	GNLY
IL321	7.94592043065966e-146	1.92616090485045	0.529	0.152	1.46681691149977e-141	6	IL32
DUSP2	3.03033376157319e-126	1.12525822877533	0.451	0.116	5.59399612386411e-122	6	DUSP2
HCST2	7.70490405054136e-120	1.17202817501939	0.832	0.433	1.42232528772994e-115	6	HCST
B2M2	3.85105872198139e-118	0.982388228667657	1	1	7.10905440077765e-114	6	B2M
CCL4L2	2.22502112812464e-114	1.33503306290576	0.334	0.071	4.10738900251808e-110	6	CCL4L2
CD71	5.7761340815329e-114	0.953586690404196	0.416	0.104	1.06627435145097e-109	6	CD7
RORA	2.8749909041449e-113	0.479960387176127	0.266	0.044	5.30723320905149e-109	6	RORA
CD247	1.77822486157963e-111	0.702777806925674	0.338	0.072	3.28260309447599e-107	6	CD247
CD3E1	6.32315543975606e-103	0.756460003221733	0.445	0.123	1.16725449417897e-98	6	CD3E
CD2	6.88116499549779e-100	0.59622497229936	0.309	0.065	1.27026305816889e-95	6	CD2
SRGN1	7.49635701760567e-97	0.571698511281702	0.828	0.418	1.38382750545001e-92	6	SRGN
HLA-B1	1.97211545711684e-96	0.710813874793554	1	0.957	3.64052513383769e-92	6	HLA-B
HLA-A1	2.23190512642958e-92	0.855873159020248	0.998	0.91	4.120096863389e-88	6	HLA-A
CCL3L31	9.43325798226384e-88	1.45601001020092	0.375	0.111	1.7413794235259e-83	6	CCL3L3
LCK1	2.46114265279253e-84	0.609395710649097	0.42	0.128	4.543269337055e-80	6	LCK
HLA-C1	9.67975902418444e-83	0.769021655739736	1	0.905	1.78688351586445e-78	6	HLA-C
CD3D1	1.05958569059528e-71	1.03034610779001	0.445	0.17	1.95599518483888e-67	6	CD3D
ARL4C	2.61844323246908e-71	0.542373897552278	0.328	0.093	4.83364620713792e-67	6	ARL4C
LITAF	6.18007234010114e-71	0.604662063285458	0.582	0.253	1.14084135398267e-66	6	LITAF
CCL31	1.27389620134022e-70	1.44206905300699	0.393	0.139	2.35161238767405e-66	6	CCL3
BIN2	1.36288839953927e-70	0.506547594152074	0.404	0.134	2.51589198554949e-66	6	BIN2
TRBC1	1.59691199867196e-67	0.812889401793112	0.365	0.116	2.94789954954844e-63	6	TRBC1
IFITM11	5.5865539957051e-67	0.919942729135309	0.469	0.183	1.03127786760716e-62	6	IFITM1
RARRES3	8.17558442688822e-67	0.663015617719182	0.416	0.154	1.50921288520356e-62	6	RARRES3
CD3G	1.28919225920783e-64	0.601199743394574	0.307	0.088	2.37984891049765e-60	6	CD3G
NR4A21	1.96336528220243e-63	0.65054546596572	0.521	0.222	3.62437231094569e-59	6	NR4A2
PTPRC2	2.71683185046574e-59	0.85033952607036	0.615	0.332	5.01527159595976e-55	6	PTPRC
ANXA11	2.26126637468929e-58	0.582996423574406	0.404	0.143	4.17429772767644e-54	6	ANXA1
MALAT11	5.46764143046723e-54	0.526906008467397	1	1	1.00932660806425e-49	6	MALAT1
ITGB21	1.06364229571224e-53	0.661015353457852	0.709	0.419	1.9634836778848e-49	6	ITGB2
MYL12A1	4.27542129003875e-53	0.548203374753333	0.953	0.834	7.89242770141153e-49	6	MYL12A
MYO1F1	9.84885685663676e-52	0.561003299481813	0.463	0.21	1.81809897573515e-47	6	MYO1F
TNFAIP3	7.96876342909273e-49	0.62855341964801	0.391	0.161	1.47103372901052e-44	6	TNFAIP3
HLA-E1	8.5656078907446e-49	0.551641788051271	0.975	0.788	1.58121121663145e-44	6	HLA-E
TRBC21	4.18619955029983e-48	0.699128646176102	0.393	0.163	7.72772436985349e-44	6	TRBC2
SH3BGRL31	6.71527164507635e-46	0.541545863168045	0.912	0.766	1.23963914568109e-41	6	SH3BGRL3
FYN	9.73023438574144e-46	0.328263709096416	0.285	0.096	1.79620126760787e-41	6	FYN
S100A101	2.03318186840775e-45	0.516111052101716	0.426	0.18	3.75325372908071e-41	6	S100A10
IL2RG	2.67517944964143e-45	0.55815157952302	0.633	0.375	4.93838126403807e-41	6	IL2RG
JUNB2	5.10584449838917e-45	0.932321706708422	0.854	0.658	9.42538894402641e-41	6	JUNB
ZFP361	7.41203545143484e-45	0.618158549169478	0.779	0.521	1.36826174433487e-40	6	ZFP36
TRAC1	3.77425420346933e-44	0.76561663415151	0.6	0.349	6.96727325960439e-40	6	TRAC
LYAR	6.59370241189983e-44	0.593151599322695	0.398	0.179	1.21719746523671e-39	6	LYAR
ETS1	5.11085913248661e-43	0.392225451604101	0.273	0.092	9.43464595857029e-39	6	ETS1
TMSB4X2	3.46152732719867e-42	0.449516034587644	1	0.998	6.38997944600874e-38	6	TMSB4X
CTSC1	6.1347352637873e-42	0.353104464520836	0.283	0.099	1.13247212969514e-37	6	CTSC
LAT	1.16790002120033e-39	0.285600715491881	0.252	0.083	2.15594343913581e-35	6	LAT
S100A41	1.41640707748302e-39	0.521264061327073	0.875	0.709	2.61468746503365e-35	6	S100A4
CD481	1.61766535512619e-38	0.451223545478469	0.412	0.188	2.98621024556294e-34	6	CD48
CORO1A2	2.45296021021691e-38	0.527948060208347	0.861	0.675	4.52816454806041e-34	6	CORO1A
EVL1	6.66448500091357e-38	0.549577314374097	0.697	0.476	1.23026393116865e-33	6	EVL
ABHD17A	7.36284571935833e-38	0.324992860898802	0.27	0.097	1.35918131979355e-33	6	ABHD17A
PPP2R5C	5.39566916469125e-37	0.56868057000884	0.58	0.355	9.96040527802004e-33	6	PPP2R5C
PFN11	2.07768542882097e-36	0.588037671598426	0.984	0.897	3.83540730160351e-32	6	PFN1
STK17A	3.98385863769198e-36	0.530351801136239	0.406	0.2	7.3542030451794e-32	6	STK17A
ID21	4.22887493527737e-36	0.66764873261786	0.65	0.417	7.80650313052202e-32	6	ID2
CMC1	4.60398089457347e-36	0.83355088371412	0.314	0.137	8.49894873138263e-32	6	CMC1
CALM12	1.61694199413392e-35	0.449221049671949	0.938	0.768	2.98487492117121e-31	6	CALM1
MT-CO12	3.17987628320756e-35	0.369870723145539	1	0.998	5.87005161880116e-31	6	MT-CO1
GIMAP41	3.74024211359343e-35	0.351133475563664	0.27	0.101	6.90448694169348e-31	6	GIMAP4
CD692	5.10223776872679e-34	0.6053306279614	0.809	0.607	9.41873092106965e-30	6	CD69
RGS1	1.74695648785045e-33	0.571473344774774	0.439	0.226	3.22488167657193e-29	6	RGS1
APMAP	7.38283161210523e-33	0.369269703313394	0.277	0.112	1.36287071559463e-28	6	APMAP
SYNE2	3.42923111898059e-32	0.393012793892242	0.293	0.122	6.33036064563818e-28	6	SYNE2
JUN2	1.61006653811808e-30	0.596999869258139	0.871	0.725	2.97218282936598e-26	6	JUN
PLEK1	1.65451125311485e-30	0.365494087545551	0.412	0.207	3.05422777325001e-26	6	PLEK
CD442	3.11802912230377e-30	0.500789951004239	0.584	0.385	5.75588175977276e-26	6	CD44
RPS271	1.01405143296488e-29	0.269621651284396	1	1	1.87193894525316e-25	6	RPS27
CYBA1	1.0171727304478e-29	0.372314142791714	0.971	0.856	1.87770086040663e-25	6	CYBA
ANXA6	2.3144574512289e-28	0.387261168787409	0.373	0.191	4.27248845496856e-24	6	ANXA6
FKBP11	9.76286049146044e-28	0.262032421389183	0.262	0.109	1.8022240467236e-23	6	FKBP11
C9orf142	9.88965966258785e-28	0.345933616522119	0.307	0.141	1.82563117371372e-23	6	C9orf142
CD991	1.13554783548005e-27	0.347962355671515	0.775	0.55	2.09622130429618e-23	6	CD99
IFITM21	1.2839159969846e-27	0.584328730368511	0.744	0.562	2.37010893043358e-23	6	IFITM2
WIPF1	2.82270468434386e-27	0.346487962784616	0.473	0.269	5.21071284729876e-23	6	WIPF1
JAK1	1.36486962050178e-26	0.453354259297109	0.516	0.321	2.51954931944629e-22	6	JAK1
RNF2131	3.84345731810232e-26	0.414941551401927	0.541	0.345	7.09502220921689e-22	6	RNF213
IER21	6.98772656798535e-26	0.447097037832588	0.848	0.654	1.28993432445009e-21	6	IER2
DDX51	7.20029902849951e-26	0.336238263239269	0.99	0.92	1.32917520066101e-21	6	DDX5
ARPC5L	7.4551073980454e-26	0.373241684730896	0.492	0.301	1.37621282567918e-21	6	ARPC5L
PPP1R181	1.00238432440264e-25	0.34402277228773	0.561	0.352	1.85040146284727e-21	6	PPP1R18
PRKCH	1.75290279196828e-25	0.282646121967197	0.264	0.116	3.23585855397344e-21	6	PRKCH
CFLAR	3.64020771875272e-25	0.303506431542828	0.305	0.145	6.71982344881752e-21	6	CFLAR
MYL62	8.24937695703865e-25	0.333417954231813	0.99	0.957	1.52283498626933e-20	6	MYL6
TRAF3IP31	8.77238372374287e-25	0.363196581815739	0.43	0.241	1.61938203540293e-20	6	TRAF3IP3
FLNA1	9.76646387259066e-25	0.341039748820802	0.367	0.194	1.80288923088024e-20	6	FLNA
DUSP11	2.98712948545368e-24	0.512789045759902	0.881	0.738	5.51424103014748e-20	6	DUSP1
ACAP11	6.5656184493655e-24	0.384342522477805	0.482	0.291	1.21201316575287e-19	6	ACAP1
RAC2	1.79658569772007e-23	0.437980486079878	0.686	0.516	3.31649719799126e-19	6	RAC2
MT-ND52	2.02782788140363e-23	0.358171048917808	0.938	0.857	3.7433702690711e-19	6	MT-ND5
ARPC21	2.05368986887411e-23	0.409252768413295	0.891	0.749	3.79111149794161e-19	6	ARPC2
NFKBIA1	3.96246597673241e-23	0.579126420469342	0.531	0.349	7.31471219304803e-19	6	NFKBIA
APOBEC3G	7.20965671192818e-23	0.293954169956456	0.297	0.147	1.33090262902194e-18	6	APOBEC3G
AAK11	1.30090030900151e-22	0.320852864003345	0.539	0.341	2.40146197041679e-18	6	AAK1
MT-ATP62	1.34096031638551e-22	0.303094067195187	1	0.966	2.47541274404765e-18	6	MT-ATP6
EFHD21	1.52499408120062e-22	0.413205407204131	0.334	0.179	2.81513907389634e-18	6	EFHD2
MT2A1	1.97866613195818e-22	0.489727966714661	0.338	0.183	3.6526176795948e-18	6	MT2A
CD531	3.14467984740154e-22	0.365979944580179	0.729	0.556	5.80507899830324e-18	6	CD53
TPST2	6.02751745606708e-22	0.284074989562819	0.344	0.183	1.11267972238998e-17	6	TPST2
FYB2	6.54481462866079e-22	0.335504090634659	0.533	0.328	1.20817278045078e-17	6	FYB
MBP1	1.96004603612293e-20	0.322632174774185	0.5	0.321	3.61824498268293e-16	6	MBP
CRIP11	2.43360614311473e-20	0.532720005511808	0.387	0.226	4.4924369401898e-16	6	CRIP1
IDS	2.55462636643335e-20	0.320518648454272	0.449	0.274	4.71584027243596e-16	6	IDS
